repositoryId,isTop,label,unit,valueString,valueType,compareOptions
MDEwOlJlcG9zaXRvcnk4NjMyNzg5Nw==,False,test_error,%,6.536,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk3MDA2NTI4,True,training_error,%,4.168,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzA3MjY1OA==,False,mean_error,%,6.056,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzA3MjY1OA==,False,test_loss,,1.372,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzA3MjY1OA==,False,training_error,%,8.307,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzA3MjY1OA==,False,test_error,%,1.049,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzA3MjY1OA==,True,hparams/batch_size,,7.188,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzA3MjY1OA==,False,test_error,%,1.177,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzA3MjY1OA==,False,test_error,%,1.140,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkzNzA3MjY1OA==,False,hparams/batch_size,,1.063,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDc3MjI5OQ==,False,hparams/dropout,%,4.807,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDc3MjI5OQ==,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnkyMDc3MjI5OQ==,False,hparams/alpha,,0.027,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDc3MjI5OQ==,False,hparms/beta,,6.716,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDc3MjI5OQ==,False,test_loss,,9.069,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDc3MjI5OQ==,False,mean_squared_error,%,8.352,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDc3MjI5OQ==,False,hparams/optimizer,,POWER_SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkyMDc3MjI5OQ==,False,training_error,%,4.941,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MzQ1Mzgz,True,training_error,%,2.559,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk5MzQ1Mzgz,False,training_loss,,2.312,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0MjcwNDQ0MQ==,False,training_loss,,1.747,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNTYwOTQ4NQ==,False,hparams/alpha,,3.287,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNTYwOTQ4NQ==,False,training_error,%,8.945,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNTYwOTQ4NQ==,True,hparms/beta,,9.551,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNTYwOTQ4NQ==,True,training_loss,,2.683,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNTYwOTQ4NQ==,False,hparams/dropout,%,7.331,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNTYwOTQ4NQ==,False,hparams/optimizer,,SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkxNTYwOTQ4NQ==,False,f1_score,,8.150,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNTYwOTQ4NQ==,True,test_loss,,1.829,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNTYwOTQ4NQ==,False,test_error,%,4.008,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,False,test_error,%,3.586,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,False,test_accuracy,%,0.288,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,False,training_loss,,6.845,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,False,training_error,%,8.385,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,False,f1_score,,9.734,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,False,test_loss,,4.831,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,True,hparms/beta,,4.881,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,False,mean_squared_error,%,8.876,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,True,hparams/dropout,%,4.407,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,False,training_error,%,0.633,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,False,test_loss,,6.550,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjMyODE5MDU=,True,hparams/alpha,,0.124,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyNzE3MDYyMA==,True,mean_error,%,8.921,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyNzE3MDYyMA==,False,training_error,%,6.129,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyNzE3MDYyMA==,False,test_error,%,0.116,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyNzE3MDYyMA==,False,hparms/beta,,9.344,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyNzE3MDYyMA==,False,training_error,%,5.056,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyNzE3MDYyMA==,False,mean_error,%,4.693,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyNzE3MDYyMA==,False,test_error,%,4.958,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyNzE3MDYyMA==,False,test_error,%,1.654,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyNzE3MDYyMA==,False,test_loss,,7.514,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyNzE3MDYyMA==,True,hparams/dropout,%,3.206,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NjMzNzc5Mw==,True,mean_squared_error,%,4.985,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NjMzNzc5Mw==,False,hparams/alpha,,3.161,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NjMzNzc5Mw==,False,hparams/dropout,%,9.807,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NjMzNzc5Mw==,False,training_loss,,7.452,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NjMzNzc5Mw==,True,hparms/beta,,0.178,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NjMzNzc5Mw==,False,mean_squared_error,%,4.034,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NjMzNzc5Mw==,False,training_loss,,0.358,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjc1MjU0ODQ=,False,hparams/optimizer,,POWER_SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkxMjc1MjU0ODQ=,False,mean_squared_error,%,6.000,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjc1MjU0ODQ=,False,test_error,%,7.167,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjc1MjU0ODQ=,True,hparms/beta,,3.633,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjc1MjU0ODQ=,True,hparams/alpha,,4.525,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjc1MjU0ODQ=,False,hparams/dropout,%,0.974,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjc1MjU0ODQ=,False,hparams/dropout,%,6.589,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjc1MjU0ODQ=,False,hparams/dropout,%,0.022,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMjc1MjU0ODQ=,False,hparams/batch_size,,3.551,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxOTQ1NDk2MA==,True,f1_score,,7.169,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxOTQ1NDk2MA==,False,test_loss,,7.216,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxOTQ1NDk2MA==,False,test_loss,,1.070,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,hparams/lr,,5.042,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,True,hparams/dropout,%,9.639,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,test_loss,,0.043,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,hparams/alpha,,7.362,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,test_accuracy,%,5.532,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,f1_score,,4.328,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,test_error,%,5.851,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,training_error,%,9.244,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,training_loss,,7.811,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,hparams/optimizer,,ADAM,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,hparms/beta,,6.918,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDgwMjI2MjU=,False,mean_squared_error,%,1.737,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NTY5MjE2OA==,False,mean_error,%,4.127,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NTY5MjE2OA==,True,hparams/alpha,,7.000,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NTY5MjE2OA==,False,hparams/shuffle,,FALSE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk0NTY5MjE2OA==,False,hparams/optimizer,,POWER_SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnk0NTY5MjE2OA==,False,test_accuracy,%,5.478,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NTY5MjE2OA==,False,hparams/batch_size,,3.139,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NTY5MjE2OA==,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk0NTY5MjE2OA==,False,hparams/shuffle,,TRUE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk0NTY5MjE2OA==,False,hparms/beta,,2.097,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk0NTY5MjE2OA==,True,test_loss,,7.144,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMTQxMzc4MQ==,False,mean_error,%,4.804,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMTQxMzc4MQ==,True,training_error,%,5.706,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMTQxMzc4MQ==,True,hparams/batch_size,,6.672,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMTQxMzc4MQ==,False,training_loss,,4.175,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMTQxMzc4MQ==,True,hparams/alpha,,7.479,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxOTA3NTA3Nw==,True,f1_score,,9.835,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxOTA3NTA3Nw==,False,f1_score,,6.834,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxOTA3NTA3Nw==,True,hparams/batch_size,,1.464,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxOTA3NTA3Nw==,False,test_accuracy,%,0.620,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,False,hparams/dropout,%,6.645,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,False,training_loss,,9.265,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,False,hparams/optimizer,,SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,False,test_accuracy,%,4.166,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,False,hparams/dropout,%,7.881,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,False,test_accuracy,%,6.851,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,False,mean_squared_error,%,9.658,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,True,hparams/lr,,0.538,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,False,test_accuracy,%,7.437,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,True,test_accuracy,%,2.031,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxNDcxNjUxOTA=,True,hparams/batch_size,,8.688,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,False,test_accuracy,%,3.772,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,False,mean_squared_error,%,4.285,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,False,test_error,%,5.566,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,True,test_accuracy,%,1.301,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,False,hparams/shuffle,,FALSE,BOOLEAN,EQUAL_TO
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,False,hparams/batch_size,,0.056,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,True,test_loss,,4.663,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,False,training_error,%,9.375,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,True,test_loss,,0.399,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,True,test_loss,,9.286,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnk4ODQ0Njkx,False,mean_error,%,5.969,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDQzMTk3OA==,False,test_accuracy,%,2.200,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkyMDQzMTk3OA==,False,hparams/batch_size,,1.839,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMzE4MjY4NjY=,True,hparms/beta,,3.319,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMzE4MjY4NjY=,False,mean_squared_error,%,3.608,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMzE4MjY4NjY=,False,training_loss,,2.184,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMzE4MjY4NjY=,True,hparams/lr,,7.527,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMzE4MjY4NjY=,True,hparams/lr,,5.305,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,hparams/lr,,5.143,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,test_error,%,5.087,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,hparams/optimizer,,SGD,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,hparams/lr,,0.439,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,f1_score,,8.983,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,hparams/optimizer,,ADAM,STRING,EQUAL_TO
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,hparams/alpha,,3.203,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,test_accuracy,%,0.823,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,training_loss,,0.960,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,hparams/lr,,9.716,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,training_error,%,7.733,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,f1_score,,5.332,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,True,mean_error,%,6.269,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
MDEwOlJlcG9zaXRvcnkxMDUwMjg0Nzc=,False,test_accuracy,%,2.108,FLOAT,EQUAL_TO LESS_THAN GREATER_THAN
